ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3785441,Roma,18-04-2018,16:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3785443,Roma,18-04-2018,16:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3785445,Roma,18-04-2018,19:20,Investimento di pedone,,Sereno,Buona,1,1,0,0
3785454,Roma,18-04-2018,18:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3785457,Roma,18-04-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3785471,Roma,18-04-2018,14:45,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3785519,Roma,19-04-2018,08:45,Investimento di pedone,,Sereno,Buona,2,1,0,0
3785531,Roma,18-04-2018,14:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3785549,Roma,18-04-2018,20:15,Infortunio per sola frenata improvvisa,,Sereno,Sufficiente,0,1,0,0
3785566,Roma,19-04-2018,06:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3785569,Roma,18-04-2018,14:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3785570,Roma,18-04-2018,18:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3785625,Roma,18-04-2018,14:00,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3785647,Roma,18-04-2018,08:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3785656,Roma,17-04-2018,19:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,0,1,0,0
3785660,Roma,18-04-2018,12:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3785675,Roma,18-04-2018,09:00,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
3785689,Roma,18-04-2018,17:25,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,3,0,0
3785728,Roma,19-04-2018,07:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3785734,Roma,19-04-2018,08:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3785745,Roma,18-04-2018,13:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3785758,Roma,17-04-2018,19:00,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3785779,Roma,18-04-2018,14:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3785781,Roma,18-04-2018,15:45,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3785785,Roma,18-04-2018,17:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3785787,Roma,18-04-2018,17:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3785819,Roma,18-04-2018,17:25,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3785827,Roma,18-04-2018,18:55,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,0,0,0
3785851,Roma,18-04-2018,18:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3785871,Roma,18-04-2018,14:35,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,0,1,1,0
3785892,Roma,18-04-2018,15:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3785893,Roma,19-04-2018,11:10,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,4,0,0,0
3785934,Roma,18-04-2018,16:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3785957,Roma,19-04-2018,08:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3785978,Roma,18-04-2018,21:10,Investimento di pedone,,,,1,1,0,0
3785984,Roma,14-04-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3786054,Roma,19-04-2018,13:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3786083,Roma,18-04-2018,14:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3786118,Roma,19-04-2018,09:00,Investimento di pedone,,Sereno,Buona,1,1,0,0
3786128,Roma,17-04-2018,11:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3786140,Roma,19-04-2018,10:50,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3786145,Roma,19-04-2018,08:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3786167,Roma,19-04-2018,08:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3786173,Roma,18-04-2018,23:55,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3786182,Roma,18-04-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3786192,Roma,18-04-2018,12:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3786368,Roma,19-04-2018,16:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3786410,Roma,19-04-2018,08:40,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3786411,Roma,19-04-2018,16:50,Tamponamento,,Sereno,Buona,3,0,0,0
3786445,Roma,19-04-2018,16:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3786465,Roma,19-04-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,,,2,1,0,0
3786489,Roma,19-04-2018,15:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3786500,Roma,19-04-2018,17:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3786524,Roma,19-04-2018,16:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3786530,Roma,19-04-2018,14:25,Investimento di pedone,,,,1,1,0,0
3786533,Roma,19-04-2018,18:20,Tamponamento,,Sereno,Buona,2,0,0,0
3786548,Roma,19-04-2018,16:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,5,0,0
3786561,Roma,19-04-2018,16:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3786562,Roma,19-04-2018,19:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3786606,Roma,19-04-2018,06:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3786619,Roma,19-04-2018,08:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3786633,Roma,19-04-2018,08:30,Infortunio per sola frenata improvvisa,,,,1,1,0,0
3786962,Roma,20-04-2018,01:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,1,0,0
3786963,Roma,19-04-2018,12:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,1,0,0
3786986,Roma,19-04-2018,12:00,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,3,0,0,0
3786991,Roma,20-04-2018,01:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,0,2,0,0
3786997,Roma,20-04-2018,00:05,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3786998,Roma,19-04-2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787001,Roma,19-04-2018,19:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3787008,Roma,19-04-2018,10:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3787010,Roma,19-04-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787017,Roma,19-04-2018,10:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787018,Roma,19-04-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3787024,Roma,19-04-2018,22:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3787028,Roma,19-04-2018,05:10,Infortunio per sola frenata improvvisa,,,,0,1,0,0
3787029,Roma,19-04-2018,08:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787032,Roma,19-04-2018,12:40,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3787037,Roma,19-04-2018,06:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3787046,Roma,19-04-2018,09:00,Tamponamento,,Sereno,Buona,3,0,0,0
3787049,Roma,19-04-2018,07:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3787052,Roma,19-04-2018,10:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3787053,Roma,19-04-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3787054,Roma,19-04-2018,16:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,4,1,0
3787057,Roma,19-04-2018,15:20,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3787064,Roma,19-04-2018,12:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3787075,Roma,19-04-2018,12:20,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3787076,Roma,19-04-2018,11:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787082,Roma,19-04-2018,13:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3787086,Roma,19-04-2018,16:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3787093,Roma,19-04-2018,18:55,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,0,0,0
3787094,Roma,19-04-2018,16:20,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787098,Roma,19-04-2018,17:05,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3787102,Roma,19-04-2018,17:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,1,0
3787115,Roma,19-04-2018,20:30,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3787121,Roma,20-04-2018,01:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3787127,Roma,19-04-2018,11:50,Investimento di pedone,,Sereno,Buona,1,1,0,0
3787162,Roma,20-04-2018,03:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,1,0,0
3787170,Roma,19-04-2018,23:05,Infortunio per sola frenata improvvisa,,Sereno,Sufficiente,0,2,0,0
3787189,Roma,20-04-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787195,Roma,19-04-2018,08:15,Investimento di pedone,,Sereno,Buona,3,0,0,0
3787206,Roma,20-04-2018,04:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3787246,Roma,19-04-2018,19:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787295,Roma,19-04-2018,14:35,Scontro laterale fra veicoli in marcia,,,,3,0,0,0
3787312,Roma,19-04-2018,21:35,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3787314,Roma,19-04-2018,08:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3787335,Roma,19-04-2018,15:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787366,Roma,19-04-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3787375,Roma,19-04-2018,17:40,Infortunio per caduta del veicolo,,Sereno,Buona,1,0,0,0
3787376,Roma,19-04-2018,22:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3787389,Roma,19-04-2018,07:45,Tamponamento,,,,2,0,0,0
3787415,Roma,20-04-2018,03:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787428,Roma,19-04-2018,16:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3787430,Roma,19-04-2018,23:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3787464,Roma,19-04-2018,08:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787469,Roma,19-04-2018,18:00,Infortunio per caduta del veicolo,,Sereno,Buona,0,1,0,0
3787471,Roma,20-04-2018,08:30,Tamponamento,,Sereno,Buona,3,0,0,0
3787517,Roma,20-04-2018,10:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,1,0,0
3787537,Roma,20-04-2018,10:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787541,Roma,19-04-2018,09:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787542,Roma,19-04-2018,16:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3787543,Roma,19-04-2018,19:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3787545,Roma,20-04-2018,00:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787547,Roma,20-04-2018,01:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787555,Roma,20-04-2018,02:50,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3787568,Roma,19-04-2018,22:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3787624,Roma,20-04-2018,09:00,Tamponamento,,Sereno,Sufficiente,4,0,0,0
3787629,Roma,19-04-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3787641,Roma,20-04-2018,12:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787649,Roma,20-04-2018,08:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3787753,Roma,20-04-2018,12:50,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3787771,Roma,20-04-2018,12:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787851,Roma,19-04-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787900,Roma,19-04-2018,09:35,Ribaltamento senza urto contro ostacolo fisso,,,,2,0,0,0
3787928,Roma,19-04-2018,11:45,Tamponamento,,Sereno,Buona,3,0,0,0
3787934,Roma,19-04-2018,10:20,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3787945,Roma,20-04-2018,14:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3787959,Roma,20-04-2018,10:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3787988,Roma,18-04-2018,12:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3788005,Roma,23-04-2018,07:40,Tamponamento,,Sereno,Buona,1,1,0,0
3788014,Roma,19-04-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3788024,Roma,20-04-2018,15:20,Investimento di pedone,,Sereno,Buona,1,1,0,0
3788106,Roma,19-04-2018,07:50,Investimento di pedone,,Sereno,Buona,1,1,0,0
3788128,Roma,20-04-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3788144,Roma,19-04-2018,00:45,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3788174,Roma,20-04-2018,09:00,Tamponamento,,Sereno,Buona,1,1,0,0
3788182,Roma,20-04-2018,15:20,Investimento di pedone,,Sereno,Buona,2,1,0,0
3788205,Roma,18-04-2018,09:55,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,1,0,0
3788234,Roma,20-04-2018,07:05,Investimento di pedone,,Sereno,Buona,1,1,0,0
3788243,Roma,20-04-2018,17:15,Investimento di pedone,,Sole radente,Sufficiente,1,1,0,0
3788263,Roma,20-04-2018,16:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3788267,Roma,20-04-2018,11:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3788301,Roma,20-04-2018,10:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3788314,Roma,20-04-2018,18:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3788329,Roma,20-04-2018,07:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3788353,Roma,20-04-2018,11:45,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3788738,Roma,21-04-2018,00:13,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,1,0,0,0
3788743,Roma,21-04-2018,01:45,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3788750,Roma,21-04-2018,05:00,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
3788757,Roma,21-04-2018,04:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,2,0,0,0
3788763,Roma,20-04-2018,03:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3788769,Roma,20-04-2018,16:45,Tamponamento Multiplo,,Sereno,Sufficiente,3,0,0,0
3788770,Roma,20-04-2018,21:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3788792,Roma,20-04-2018,17:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3788795,Roma,20-04-2018,04:00,Fuoriuscita dalla sede stradale,,Sereno,Buona,1,0,0,0
3788805,Roma,20-04-2018,08:15,Tamponamento,,Sereno,Buona,3,0,0,0
3788832,Roma,20-04-2018,08:45,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3788836,Roma,20-04-2018,11:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,3,0,0
3788843,Roma,20-04-2018,19:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3788849,Roma,20-04-2018,09:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3788853,Roma,20-04-2018,18:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3788855,Roma,20-04-2018,20:05,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,6,0,0,0
3788863,Roma,20-04-2018,20:05,Veicolo in marcia contro ostacolo fisso,,Sereno,Insufficiente,0,1,0,0
3788864,Roma,20-04-2018,22:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3788865,Roma,20-04-2018,13:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3788866,Roma,21-04-2018,05:00,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3788869,Roma,20-04-2018,15:25,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3788872,Roma,20-04-2018,15:30,Tamponamento,,Sereno,Buona,0,3,0,0
3788874,Roma,20-04-2018,17:30,Tamponamento,,Sereno,Buona,2,0,0,0
3788897,Roma,20-04-2018,08:44,Investimento di pedone,,Sereno,Buona,2,1,0,0
3788930,Roma,21-04-2018,09:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3788960,Roma,20-04-2018,20:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3789013,Roma,21-04-2018,10:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3789021,Roma,20-04-2018,14:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3789070,Roma,20-04-2018,18:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3789074,Roma,20-04-2018,16:40,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3789082,Roma,21-04-2018,11:45,Tamponamento,,Sereno,Buona,3,0,0,0
3789102,Roma,21-04-2018,08:10,Investimento di pedone,,Sereno,Buona,1,1,0,0
3789135,Roma,20-04-2018,10:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3789137,Roma,21-04-2018,02:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3789168,Roma,20-04-2018,21:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3789180,Roma,20-04-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3789199,Roma,20-04-2018,12:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3789232,Roma,20-04-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3789237,Roma,20-04-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3789288,Roma,20-04-2018,07:50,Investimento di pedone,,Sereno,Buona,2,0,0,0
3789295,Roma,21-04-2018,00:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3789302,Roma,20-04-2018,15:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3789319,Roma,20-04-2018,12:37,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3789352,Roma,20-04-2018,11:50,Tamponamento,,Sereno,Buona,2,1,0,0
3789379,Roma,20-04-2018,07:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3789466,Roma,20-04-2018,10:50,Investimento di pedone,,Sereno,Buona,1,1,0,0
3789516,Roma,20-04-2018,18:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3789555,Roma,20-04-2018,19:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3789565,Roma,20-04-2018,20:30,Tamponamento,,Sereno,Sufficiente,6,0,0,0
3789571,Roma,21-04-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3789579,Roma,20-04-2018,19:15,Tamponamento,,Sereno,Buona,3,0,0,0
3789590,Roma,20-04-2018,19:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3789592,Roma,20-04-2018,21:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3789596,Roma,20-04-2018,23:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,0,1,0,0
3789608,Roma,20-04-2018,18:50,Tamponamento,,Sereno,Buona,2,0,0,0
3789609,Roma,21-04-2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3789613,Roma,21-04-2018,09:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3789620,Roma,21-04-2018,13:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3789630,Roma,20-04-2018,16:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3789649,Roma,21-04-2018,13:40,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3789788,Roma,21-04-2018,10:50,Tamponamento,,Sereno,Buona,4,1,0,0
3789796,Roma,21-04-2018,05:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3790078,Roma,21-04-2018,11:00,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3790090,Roma,20-04-2018,08:05,Investimento di pedone,,Sereno,Buona,1,1,0,0
3790098,Roma,21-04-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3790109,Roma,21-04-2018,13:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,8,0,0,0
3790114,Roma,21-04-2018,05:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3790117,Roma,21-04-2018,03:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3790123,Roma,20-04-2018,09:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3790133,Roma,21-04-2018,13:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3790139,Roma,21-04-2018,16:45,Tamponamento,,Sereno,Buona,3,0,0,0
3790161,Roma,20-04-2018,15:45,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3790163,Roma,22-04-2018,00:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3790181,Roma,20-04-2018,14:15,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3790188,Roma,22-04-2018,03:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3790208,Roma,20-04-2018,18:40,Tamponamento,,,,3,0,0,0
3790226,Roma,22-04-2018,05:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3790274,Roma,21-04-2018,13:00,Tamponamento Multiplo,,Sereno,Buona,5,1,0,0
3790294,Roma,21-04-2018,13:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3790311,Roma,21-04-2018,16:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3790313,Roma,22-04-2018,03:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3790339,Roma,21-04-2018,03:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3790354,Roma,22-04-2018,,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3790369,Roma,21-04-2018,18:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3790381,Roma,22-04-2018,10:50,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,1,0,0
3790389,Roma,22-04-2018,12:50,Tamponamento,,Sereno,Buona,3,0,0,0
3790450,Roma,20-04-2018,12:40,Investimento di pedone,,Sereno,Buona,1,1,0,0
3790489,Roma,22-04-2018,12:20,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,3,0,0,0
3790538,Roma,22-04-2018,15:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3790577,Roma,21-04-2018,23:15,Tamponamento,,Sereno,Buona,5,0,0,0
3790580,Roma,21-04-2018,19:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3790583,Roma,21-04-2018,19:47,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
