Data;Ora;Luogo;Incidenti;Feriti;X;Y 
2018-11-08;10:20;VIA DELLA LIBERTA' ;F;2;13,353845;38,127984
2018-11-08;11:30;VIA ROSSA GUIDO ;F;2;13,361266;38,082601
2018-11-08;15:30;VIALE DEL FANTE ;F;2;13,334897;38,160152
2018-11-08;17:00;VIA DELLA LIBERTA' ;M;;13,354171;38,127672
2018-10-22;10:00;VIA TIRO A SEGNO ;C;;13,374105;38,107775
2018-11-08;17:30;VIALE MICHELANGELO ;C;;13,313722;38,134955
2018-10-29;15:00;VIA CHIRONE ;C;;13,312702;38,192338
2018-10-29;15:00;VIA SCIUTI GIUSEPPE ;C;;13,341426;38,135259
2018-11-01;03:50;VIA LA FARINA GIUSEPPE ;C;;13,349573;38,128901
2018-11-03;22:00;VIALE REGIONE SICILIANA N.O. ;C;;13,302163;38,16783
2018-11-05;14:40;VIA TRENTACOSTE DOMENICO ;C;;13,35069;38,13993
2018-11-07;10:20;VIALE DEL FANTE ;C;;13,342772;38,148513
2018-11-07;17:00;SVINCOLO DI SALVO ROSARIO ;C;;13,326746;38,148978
2018-11-08;08:50;VIALE DE MAURO MAURO ;F;1;13,302637;38,126954
2018-11-09;11:30;VIALE REGIONE SICILIANA N.O. ;C;;13,329537;38,123273
2018-11-09;13:00;VIA CRISPI FRANCESCO ;F;1;13,362107;38,127513
2018-11-09;13:40;VIALE CROCE ROSSA ;F;1;13,339941;38,149654
2018-11-09;15:10;CORSO CALATAFIMI ;F;3;13,344195;38,108891
2018-11-09;19:20;VIALE REGIONE SICILIANA S.E. ;F;1;13,374414;38,089905
2018-11-09;22:10;VIA PANTALICA ;F;1;13,29289;38,126598
2018-11-10;05:20;VIA CALA ;F;1;13,366363;38,119994
2018-11-10;04:00;VIA PITRE' GIUSEPPE ;F;2;13,320631;38,110109
2018-11-10;15:10;VIA BENTIVEGNA FRANCESCO ;F;1;13,360628;38,123216
2018-11-10;13:18;VIA MALASPINA ;F;1;13,339244;38,12949
2018-11-10;19:10;VIA STABILE MARIANO ;C;;13,356047;38,122472
2018-11-10;19:10;PIAZZALE CADUTI DI EL ALAMEIN ;F;2;13,312514;38,174556
2018-11-11;03:00;VIALE DIANA ;F;6;13,343061;38,159068
2018-11-11;09:10;VIALE REGIONE SICILIANA S.E. ;M;;13,334272;38,097118
2018-11-11;06:00;VIA PEREZ FRANCESCO PAOLO ;F;1;13,366614;38,105824
2018-11-11;02:00;VIA XX SETTEMBRE ;F;3;13,352236;38,127019
2018-11-11;04:00;VIA CRISPI FRANCESCO ;C;;13,364067;38,123975
2018-11-11;17:00;VIALE MARIA SS. MEDIATRICE ;F;3;13,334587;38,101188
2018-11-11;17:40;CORSO DEI MILLE ;C;;13,412557;38,09169
2018-11-09;22:30;VIA CESALPINO ANDREA ;F;2;13,353903;38,101363
2018-11-12;11:45;VIA CRISPI FRANCESCO ;F;1;13,363534;38,125756
2018-11-12;13:00;LUNGOMARE COLOMBO CRISTOFORO ;F;1;13,351633;38,188661
2018-11-12;19:50;VIA LAURANA FRANCESCO ;F;2;13,351753;38,135167
2018-11-12;20:35;VIA BERNINI GIAN LORENZO ;F;2;13,324717;38,133678
2018-11-13;01:15;VIALE REGIONE SICILIANA S.E. ;F;1;13,397182;38,087156
2018-11-05;20:30;VIA MONTALBO ;C;;13,367367;38,13898
2018-11-09;19:00;VIA TITONE MICHELE ;F;1;13,339058;38,107594
2018-11-13;09:00;VIA S.FRANCESCO DI SALES ;C;;13,344844;38,084971
2018-11-10;00:50;VIA CALVI PASQUALE ;F;5;13,355033;38,130044
2018-03-29;20:30;VIALE REGIONE SICILIANA S.E. ;C;;13,341711;38,091821
2018-11-13;14:15;VIA DELL'ORSA MINORE ;F;1;13,371552;38,096642
2018-11-13;14:00;VIA DEI BENEDETTINI ;F;1;13,355622;38,108566
2018-11-13;17:50;VIALE DEI PICCIOTTI ;F;1;13,382441;38,105106
2018-11-13;19:00;VIA CONTESSA ADELASIA ;F;1;13,34651;38,117203
2018-11-13;20:00;VIALE VENERE ;F;2;13,328327;38,189592
2018-11-14;01:15;VIA VENEZIANO ANTONIO ;F;1;13,345259;38,120391
2018-11-14;07:55;VIA RAMPOLLA MARIANO CARD. ;C;;13,369358;38,145089
2018-11-14;09:50;VIALE REGIONE SICILIANA N.O. ;F;1;13,33099;38,142063
2018-11-14;16:10;VIA BORREMANS GUGLIELMO ;R;1;13,335658;38,132854
2018-10-23;17:45;VIA PRINCIPE DI VILLAFRANCA ;C;;13,350786;38,126798
2018-11-14;18:20;VIA DANTE ;F;2;13,351376;38,123893
2018-10-25;16:05;VIA CERDA ;C;;13,35758;38,122422
2018-10-28;09:45;P.TTA DEGLI ANGELINI ;F;1;13,361487;38,11569
2018-10-29;16:30;PIAZZETTA DEL NOVIZIATO ;C;;13,351693;38,118119
2018-10-29;14:20;VIA NASI NUNZIO ;C;;13,359663;38,111875
2018-11-01;00:01;VIA SPALLITTA FRANCESCO ;C;;13,342968;38,124801
2018-11-01;07:15;VIA BRANCACCIO ;C;;13,381868;38,09778
2018-11-01;08:32;VIA BRANCACCIO ;C;;13,382072;38,09735
2018-11-14;21:10;VIA PRINCIPE DI GRANATELLI ;C;;13,358774;38,124145
2018-11-14;17:00;VIA ORETO ;R;;13,375145;38,094112
2018-11-01;09:40;VIA BRANCACCIO ;C;;13,381868;38,09778
2018-11-01;11:30;VIA BRANCACCIO ;C;;13,381868;38,09778
2018-11-05;14:05;VIA RIZZOTTO PLACIDO ;F;1;13,377213;38,094272
2018-11-07;14:00;VIALE LEONARDO DA VINCI ;C;;13,329834;38,128499
2018-11-15;08:00;PIAZZA S.FRANCESCO DI PAOLA ;F;1;13,352855;38,121502
2018-11-08;09:20;VIALE REGIONE SICILIANA ;C;;13,32962;38,132876
2018-11-11;16:50;VIA LA VALLE RAFFAELE ;F;1;13,334562;38,101944
2018-11-12;13:00;VIALE REGIONE SICILIANA N.O. ;C;;13,329874;38,129148
2018-11-15;09:00;VIA ROMA ;F;1;13,363504;38,116527
2018-11-14;14:30;VIALE REGIONE SICILIANA ;C;;13,329898;38,11275
2018-11-15;08:05;VIA MONGITORE ANTONINO ;F;1;13,357735;38,110639
2018-11-15;10:25;VIA SIRACUSA ;F;1;13,351735;38,127385
2018-11-06;17:30;VIALE LAZIO ;C;;13,334282;38,140903
2018-11-15;10:30;VIA SAMPOLO ;F;1;13,347897;38,143431
2018-11-15;14:55;PIAZZA CAPONNETTO ANTONINO ;F;2;13,357839;38,135025
2018-11-15;14:50;CORSO CALATAFIMI ;F;1;13,334271;38,104884
2018-11-15;15:30;VIA CHIARAVELLI ;C;;13,416437;38,090121
2018-11-15;20:40;VIA MAGNISI ;C;;13,36464;38,120518
2018-11-16;14:00;VIA BELGIO ;F;1;13,329152;38,150725
2018-11-12;12:45;FORO UMBERTO I ;C;;13,376734;38,114352
2018-11-16;17:40;VIA POLITO ;C;;13,336879;38,118969
2018-11-17;01:55;VIA CUCCIA SIMONE ;F;2;13,343051;38,139936
2018-11-17;08:00;CORSO CALATAFIMI ;F;2;13,348596;38,110388
2018-11-17;10:40;VIA SAMPOLO ;C;;13,34711;38,144334
2018-11-17;12:30;VIA LI MULI VINCENZO ;F;2;13,343099;38,105848
2018-11-17;13:45;VIA MESSINA MARINE ;F;1;13,382967;38,10678
2018-11-18;04:30;VIA CAVOUR CAMILLO ;C;;13,36291;38,12244
2018-11-17;22:25;VIA MATTARELLA PIERSANTI ;F;1;13,347774;38,131214
2018-11-18;03:00;VIALE RIZZOTTO PLACIDO ;F;3;13,377213;38,094272
2018-11-18;04:30;VIALE MICHELANGELO ;F;2;13,314492;38,135133
2018-11-18;16:45;VIA TRITONE ;C;;13,280775;38,200112
2018-11-17;16:00;VIA DE FILIPPO TITINA ;F;1;13,32721;38,102525
2018-11-18;20:45;VIALE GALILEO GALILEI ;F;2;13,332118;38,137917
2018-11-19;00:45;VIA MONTEPELLEGRINO ;C;;13,358787;38,136696
2018-11-17;13:00;PIAZZA STURZO LUIGI ;C;;13,357663;38,126571
2018-10-22;09:30;VIA GIAQUINTO CORRADO ;C;;13,32419;38,12633
2018-11-19;01:00;VIA TOMMASO NATALE ;C;;13,289887;38,186435
2018-11-19;08:00;VIA BASILE ERNESTO ;F;2;13,347266;38,100441
2018-11-10;13:15;PIAZZA CASCINO ANTONINO GEN. ;F;1;13,357208;38,14257
2018-11-19;12:40;VIALE CROCE ROSSA ;C;;13,340777;38,148195
2018-11-19;13:15;VIA GARCIA LORCA FEDERICO ;F;2;13,32158;38,16609
2018-11-15;10:45;PIAZZA GIULIO CESARE ;F;1;13,365371;38,110165
2018-11-15;14:55;VIA SCIUTI GIUSEPPE ;C;;13,343362;38,13208
2018-11-19;14:50;VIA MULE' GIUSEPPE ;F;3;13,334089;38,102478
2018-11-19;13:15;VIA MARCHESE NICOLO' PENSABENE ;C;;13,319966;38,17827
2018-11-19;21:15;VIA GALLETTI ;R;1;13,430279;38,093515
2018-11-20;07:00;VIA POLO MARCO ;F;1;13,347834;38,116172
2018-11-20;08:20;VIA RAPISARDI MARIO ;F;2;13,343344;38,134044
2018-11-20;08:30;VIA DEL VESPRO ;F;1;13,362601;38,103772
2018-11-20;11:50;VIALE LAZIO ;F;1;13,336958;38,141559
2018-11-20;13:35;VIALE REGIONE SICILIANA S.E. ;C;;13,346528;38,088136
2018-11-20;14:30;CORSO DEI MILLE ;F;1;13,418519;38,08964
2018-11-20;19:00;VIA S.LORENZO ;F;1;13,329538;38,16028
2018-11-21;03:00;VIA LA FARINA GIUSEPPE ;C;;13,347906;38,128244
2018-11-21;07:20;VIA DUCA DELLA VERDURA ;F;1;13,35339;38,134591
2018-11-21;09:15;CORSO CALATAFIMI ;F;1;13,336679;38,105518
2018-11-21;13:00;VIA PARLATORE FILIPPO ;F;1;13,343709;38,124534
2018-11-21;12:55;VIA DEGLI EMIRI ;F;2;13,337309;38,116338
2018-11-20;07:45;VIALE REGIONE SICILIANA ;C;;13,328878;38,120353
2018-11-21;13:10;VIA ROCCELLA GUSTAVO ;F;2;13,347945;38,095285
2018-11-21;13:15;VIA BESTA FABIO ;R;;13,308932;38,177579
2018-10-27;21:30;VIA DELLO SPIRITO SANTO ;F;1;13,357286;38,117737
2018-11-10;10:50;VIA PRINCIPE DI BELMONTE ;F;1;13,359796;38,125049
2018-11-16;13:15;VIALE STRASBURGO ;C;;13,322183;38,161754
2018-11-19;15:15;VIA PITRE' GIUSEPPE ;C;;13,338341;38,110597
2018-11-17;13:00;VIALE MICHELANGELO ;C;;13,328495;38,139304
2018-11-21;19:00;CORSO CALATAFIMI ;F;3;13,321735;38,099629
2018-11-21;19:50;VIALE MICHELANGELO ;F;1;13,31834;38,13685
2018-11-21;19:30;VIA MATTEI ENRICO ;F;3;13,39831;38,092702
2018-11-22;08:10;CORSO DEI MILLE ;C;;13,390603;38,099178
2018-11-22;10:20;VIA TURRISI NICOLO' ;F;1;13,35258;38,120152
2018-11-19;15:00;VIA VILLA FLORIO ;C;;13,34635;38,120613
2018-11-22;10:30;VIALE REGIONE SICILIANA S.E. ;F;1;13,337057;38,0952
2018-11-22;14:20;VIA SFERRACAVALLO ;F;1;13,28469;38,191017
2018-11-22;14:30;VIA ALTOFONTE ;C;;13,335781;38,094761
2018-11-22;16:00;VIA MESSINA MARINE ;C;;13,382947;38,106822
2018-11-22;16:10;VIA CONTE FEDERICO ;F;1;13,39937;38,085633
2018-11-21;17:30;PIAZZA EINSTEIN ALBERT ;C;;13,32933;38,128152
2018-11-22;17:30;VIA LAUDICINA ANTONINO ;F;1;13,413311;38,097823
2018-11-22;21:40;VIA MESSINA MARINE ;F;3;13,420805;38,096899
2018-11-23;07:50;VIA MESSINA MARINE ;F;1;13,43257;38,095136
2018-11-23;09:20;VIALE STRASBURGO ;F;1;13,331176;38,151772
2018-11-22;16:00;VIA CAPPELLO SALVATORE ;F;1;13,381395;38,105014
2018-11-23;12:00;PIAZZA TURBA EUCLIDE GEN. ;F;3;13,338167;38,10099
2018-11-21;12:15;VIA DE GOBBIS FRANCESCO ;C;;13,31152;38,17966
2018-11-23;16:20;VIA MARINUZZI ANTONIO ;F;1;13,365582;38,105016
2018-11-03;19:30;LARGO CIAULA MAURO ;C;;13,336512;38,10105
2018-11-23;17:50;VIA PONTE DI MARE ;F;2;13,379438;38,10948
2018-11-24;00:10;VIA BUONRIPOSO ;F;1;13,373886;38,102148
2018-11-24;00:45;VIA MARINUZZI ANTONIO ;C;;13,36345;38,108186
2018-11-24;03:00;VIALE REGIONE SICILIANA N.O. ;R;1;13,329621;38,108309
2018-11-23;00:50;VIA LA LUMIA ISIDORO ;F;2;13,35558;38,127623
2018-11-24;04:30;VIA PRINCIPE DI VILLAFRANCA ;F;1;13,349574;38,128935
2018-11-24;17:30;VIA NIGRA COSTANTINO ;C;;13,348496;38,129061
2018-11-24;20:10;VIALE REGIONE SICILIANA S.E. ;F;2;13,384552;38,089592
2018-11-24;20:15;VIA LINCOLN ;F;1;13,366867;38,110857
2018-11-24;22:20;VIA AURISPA GIOVANNI ;C;;13,340124;38,126377
2018-11-25;02:30;VIA MESSINA MARINE ;F;3;13,402975;38,099948
2018-11-25;10:00;VIALE REGIONE SICILIANA N.O. ;F;1;13,329791;38,128199
2018-11-25;14:41;VIA IMERA ;F;1;13,348677;38,11701
2018-11-25;16:17;VIA GARGALLO TOMMASO ;C;;13,349341;38,138739
2018-11-25;19:30;VIA ABRUZZI ;F;3;13,332418;38,147167
2018-11-26;08:10;VIA ROCCAZZO ;F;2;13,310885;38,124124
2018-11-25;02:40;VIA OLIVERI MANDALA' EMANUELE ;F;1;13,327665;38,140246
2018-11-26;09:30;VIALE REGIONE SICILIANA ;F;1;13,374867;38,089957
2018-11-26;10:00;VIA BELMONTE CHIAVELLI ;F;2;13,368751;38,096673
2018-11-26;12:55;VIA ROMA ;F;1;13,36386;38,115833
2018-11-25;01:00;VIA RICASOLI ;C;;13,354567;38,127944
2018-11-19;13:45;VIA ROCCAZZO ;C;;13,306032;38,120384
2018-11-23;11:30;VIALE CROCE ROSSA ;C;;13,341718;38,145868
2018-11-25;10:55;VIA MAQUEDA ;F;1;13,363874;38,112145
2018-10-27;19:30;VIA BRIGATA VERONA ;C;;13,337991;38,142889
2018-11-01;03:50;VIA MONDELLO ;C;;13,325178;38,206893
2018-11-24;07:30;VIA MORTILLARO VINCENZO ;F;1;13,366007;38,104396
2018-11-26;16:30;PIAZZA LEONI ;C;;13,344414;38,146656
2018-11-25;23:00;VIA SAMMARTINO ;C;;13,349207;38,126197
2018-11-26;19:00;VIA CAMILLIANI CAMILLO ;F;1;13,323407;38,131023
2018-11-27;01:30;VIA VESPUCCI AMERIGO ;C;;13,337205;38,122964
2018-11-27;05:00;CORSO ALBERTO AMEDEO ;F;1;13,350623;38,116553
2018-11-27;08:00;VIALE PIEMONTE ;C;;13,340785;38,142195
2018-11-27;10:00;VIA CIMAROSA DOMENICO ;F;1;13,340031;38,128805
2018-11-27;10:00;VIA MONTE S.CALOGERO ;C;;13,32729;38,15111
2018-11-27;09:15;VIA PRINCIPE DI PATERNO' ;C;;13,337861;38,138513
2018-11-27;10:15;VIA ANSELMI ROSINA ;F;1;13,328078;38,102141
2018-11-27;12:00;VIA DIRILLO ;C;;13,307366;38,079598
2018-11-27;13:30;VIA RUFFO DI CALABRIA ;C;;13,294565;38,114275
2018-10-29;16:30;VIA LA FRANCA SEBASTIANO ;C;;13,364926;38,102556
2018-10-19;13:45;VIA CRISPI FRANCESCO ;C;;13,362941;38,126006
2018-11-20;09:50;VIA XX SETTEMBRE ;C;;13,351103;38,129323
2018-11-27;16:40;VIA PRINCIPE DI VILLAFRANCA ;C;;13,351452;38,125575
2018-11-27;17:35;VIA CRISPI FRANCESCO ;F;1;13,363604;38,124954
2018-11-27;18:15;VIALE DUCA DEGLI ABRUZZI ;C;;13,330328;38,166741
2018-11-27;22:30;VIALE REGIONE SICILIANA S.E. ;F;1;13,359361;38,087415
2018-11-28;10:30;VIA NIGRA COSTANTINO ;C;;13,3493;38,12938
2018-11-27;03:15;VIA NOTARBARTOLO EMANUELE ;F;2;13,340486;38,131356
2018-11-28;08:20;VIA ORETO ;C;;13,374395;38,104167
2018-11-23;07:55;PIAZZA EINSTEIN ALBERT ;C;;13,328595;38,128395
2018-11-28;12:00;PIAZZA UNITA' D'ITALIA ;F;1;13,344094;38,137828
2018-11-24;09:00;VIA MURA DI SAN VITO ;F;1;13,355199;38,119262
2018-11-28;13:00;VIA BASILE ERNESTO ;F;1;13,351207;38,104869
2018-11-28;14:00;VIA S.NICOLA ;F;1;13,306757;38,186198
2018-11-28;18:10;VIA CARNEVALE SALVATORE ;F;1;13,394708;38,098105
2018-11-28;17:00;VIA ROCCAZZO ;F;1;13,312044;38,124876
2018-11-28;17:30;PIAZZA GIULIO CESARE ;F;1;13,367341;38,109909
2018-11-27;19:30;VIA SAITTA LONGHI ;F;1;13,312772;38,090667
2018-11-27;19:30;VIA SAITTA LONGHI ;F;2;13,312772;38,090667
2018-11-27;19:30;VIA SAITTA LONGHI ;C;;13,312772;38,090667
2018-11-27;21:20;PIAZZA EINSTEIN ALBERT ;C;;13,328774;38,128771
2018-11-27;21:20;PIAZZA EINSTEIN ALBERT ;C;;13,329193;38,128209
2018-11-28;12:15;VIALE LAZIO ;F;1;13,340223;38,14283
2018-11-29;13:30;VIALE DUCA DEGLI ABRUZZI ;F;1;13,327386;38,172056
2018-11-25;03:00;VIA VILLAGRAZIA ;C;;13,348961;38,086549
2018-11-23;13:20;VIA MAJALI GIULIANO ;C;;13,360146;38,109294
2018-11-29;16:00;VIALE DELLE MAGNOLIE ;C;;13,340285;38,140727
2018-11-29;19:45;CSO FINOCCHIARO APRILE CAMILLO ;C;;13,34755;38,11856
2018-11-29;22:55;VIALE REGIONE SICILIANA S.E. ;F;1;13,344167;38,089911
2018-11-29;23:00;VIA IMPASTATO FELICIA ;C;;13,361487;38,11569
2018-11-30;02:00;VIA CALA ;C;;13,366599;38,119327
2018-11-30;07:50;VIALE MARCHESE DI VILLABIANCA ;F;4;13,351577;38,134846
2018-11-24;09:30;VIA ZAMPARRONE BALDASSARE ;C;;13,339027;38,123029
2018-11-30;09:30;VIALE LAZIO ;F;2;13,337341;38,141893
2018-11-30;09:00;VIALE DEL FANTE ;C;;13,342772;38,148513
2018-11-30;11:35;VIA PRINCIPE DI PALAGONIA ;C;;13,336416;38,133966
2018-11-30;13:05;VIALE REGIONE SICILIANA S.E. ;M;;13,346547;38,089167
2018-11-22;22:30;VIA AVERSA TOMMASO ;C;;13,334047;38,123419
2018-11-26;12:00;VIA ROCCAZZO ;F;1;13,31181;38,124695
2018-11-22;14:55;VIA PRINCIPE DI VILLAFRANCA ;C;;13,351825;38,124906
2018-11-30;18:10;VIA LI GOTTI ETTORE ;F;1;13,420977;38,096957
2018-11-30;19:20;VIA MAJORANA ETTORE ;F;1;13,311562;38,163408
2018-11-30;20:30;VIA DELLA LIBERTA' ;F;1;13,344769;38,141295
2018-11-30;23:00;VIALE STRASBURGO ;F;2;13,323035;38,160308
2018-12-01;03:30;VIA SAURO NAZARIO ;F;1;13,331617;38,123853
2018-12-01;12:30;VIA MESSINA MARINE ;C;;13,413351;38,09792
2018-12-01;13:30;VIA MESSINA MARINE ;C;;13,413247;38,097844
2018-12-01;13:50;VIA DAMIANI ALMEJDA ;C;;13,345242;38,130693
2018-12-02;00:45;VIA AURISPA GIOVANNI ;F;1;13,338995;38,126129
2018-12-02;11:00;VIA HOUEL ;C;;13,351054;38,122223
2018-12-02;17:30;VIA LINCOLN ;F;1;13,370429;38,1125
2018-12-02;20:30;VIA DUCA DELLA VERDURA ;F;1;13,352751;38,134324
2018-12-02;20:30;VIA CAPPELLO SALVATORE ;F;1;13,381753;38,105368
2018-12-01;16:30;VIA S.LORENZO ;F;1;13,330349;38,157992
2018-12-01;20:00;VIALE LAZIO ;F;4;13,339219;38,142492
2018-12-01;21:20;VIALE NICOLETTI ROSARIO ;F;1;13,289647;38,191823
2018-12-03;09:45;VIA SAMPOLO ;F;1;13,346186;38,144828
2018-12-03;09:45;VIA RIZZO AMMIRAGLIO ;F;1;13,358358;38,143533
2018-12-01;07:50;VIA DONIZETTI GAETANO ;F;1;13,357333;38,11969
2018-12-03;11:50;VIA CRISPI FRANCESCO ;C;;13,363409;38,124424
2018-10-30;18:30;VIA DAITA GAETANO ;C;;13,355397;38,126367
2018-12-03;13:15;VIA MESSINA MARINE ;F;1;13,419382;38,097097
2018-12-01;19:30;VIA MORELLO NUNZIO ;C;;13,345166;38,130802
2018-11-28;18:30;PIAZZA SETTIMO RUGGERO ;F;1;13,356022;38,125253
2018-12-03;23:55;PIAZZA BUSACCA RAFFAELE ;F;1;13,342697;38,127206
2018-11-19;14:15;PIAZZA EINSTEIN ALBERT ;F;1;13,329729;38,127983
2018-11-19;15:00;VIA MADDALENA UMBERTO ;F;1;13,310457;38,101788
2018-12-04;10:00;VIA TODARO AGOSTINO ;F;1;13,366952;38,103927
2018-12-04;11:05;VIA DELL'AUTONOMIA SICILIANA ;F;1;13,353432;38,141644
2018-12-04;12:40;VIALE DE GASPERI ALCIDE ;F;1;13,331822;38,148645
2018-12-04;13:30;VIA DI GIOVANNI FILIPPO ;F;1;13,328462;38,162752
2018-11-26;08:10;VIALE MARCHESE DI VILLABIANCA ;F;1;13,349426;38,139325
2018-12-03;18:10;VIALE GALILEO GALILEI ;C;;13,334571;38,13087
2018-12-04;16:00;VIA SERRADIFALCO ;F;1;13,339648;38,123883
2018-12-04;13:05;VIALE MICHELANGELO ;F;1;13,315855;38,135736
2018-12-05;03:00;VIA GIORDANO UMBERTO ;C;;13,340403;38,131277
2018-12-05;11:00;VIA MARINUZZI ANTONIO ;F;4;13,363463;38,10823
2018-12-05;13:30;VIA DEI CANTIERI ;C;;13,358586;38,135952
2018-11-29;16:20;PIAZZA S.FRANCESCO DI PAOLA ;C;;13,352488;38,120964
2018-12-05;14:45;PIAZZA UNITA' D'ITALIA ;C;;13,344132;38,137816
2018-12-05;15:50;VIA ORETO ;F;1;13,365577;38,109504
2018-12-05;17:35;PIAZZA PERANNI DOMENICO ;F;1;13,353154;38,115148
2018-12-05;20:35;VIALE STRASBURGO ;F;1;13,326401;38,157088
2018-12-05;17:45;VIA SETTIMO RUGGERO ;F;2;13,356969;38,122969
2018-12-05;20:30;VIA JUVARA FILIPPO ;F;;13,347329;38,120809
2018-12-06;08:15;VIA LA COLLA FRANCESCO ;F;1;13,372616;38,100815
2018-12-05;15:30;VIA AGESIA DI SIRACUSA ;F;1;13,317777;38,182754
2018-12-06;09:40;PIAZZA TURBA EUCLIDE GEN. ;F;1;13,33921;38,10141
2018-11-19;21:50;VIA IMERA ;F;1;13,348805;38,116967
2018-12-02;18:30;VIA PARTANNA MONDELLO ;C;;13,306074;38,195091
2018-12-06;13:30;VIA TERRASANTA ;C;;13,345025;38,129339
2018-12-06;12:30;VIA MONTEPELLEGRINO ;F;1;13,357605;38,142172
2018-11-23;12:15;VIA CAVOUR CAMILLO ;F;1;13,362051;38,122284
2018-12-03;19:10;VIALE REGIONE SICILIANA N.O. ;C;;13,329557;38,127596
2018-12-06;18:55;VIA LAUDICINA ANTONINO ;F;1;13,40978;38,092428
2018-12-07;00:30;VIA INDOVINA ROBERTO ;F;1;13,35516;38,099754
2018-12-06;05:45;VIALE DI VITTORIO GIUSEPPE ;F;1;13,406164;38,096356
2018-11-19;10:48;VIALE LEONARDO DA VINCI ;F;1;13,325947;38,127571
2018-12-06;02:45;VIA GOETHE ;C;;13,350644;38,120633
2018-12-04;17:30;VIA ALBIRI ;C;;13,362299;38,08985
2018-12-07;10:35;VIA DELLE MADONIE ;F;1;13,332255;38,147144
2018-12-07;09:00;VIA TOLOMEA ;F;1;13,317793;38,206909
2018-12-07;12:40;CORSO TUKORY ;F;1;13,362799;38,109679
2018-12-07;12:50;VIA AUSONIA ;F;1;13,332785;38,15169
2018-12-07;16:00;VIA BESTA FABIO ;C;;13,30887;38,17753
2018-11-19;14:00;VIA ARIOSTO LUDOVICO ;F;1;13,343591;38,133503
2018-12-07;17:30;VIA LISZT FRANZ ;F;1;13,33573;38,13735
2018-12-07;18:30;VIALE CAVARRETTA ;F;1;13,317143;38,197457
2018-12-08;01:15;VIA MESSINA MARINE ;F;1;13,400552;38,100586
2018-12-08;20:20;VIALE REGIONE SICILIANA N.O. ;F;2;13,330193;38,13371
2018-12-08;23:10;VIA PUGLISI SALVATORE ;F;2;13,352354;38,141181
2018-12-09;08:10;PIAZZA CAPONNETTO ANTONINO ;F;1;13,357951;38,13509
2018-12-09;11:45;VIALE LAZIO ;C;;13,331642;38,140061
2018-12-09;16:00;PIAZZA NASCE' FRANCESCO ;F;1;13,356332;38,127908
2018-12-10;02:00;VIALE LEONARDO DA VINCI ;C;;13,330104;38,128812
2018-12-09;18:15;VIA ANGELITTI FILIPPO ;C;;13,336132;38,129181
2018-12-09;20:40;CSO FINOCCHIARO APRILE CAMILLO ;F;1;13,34606;38,118207
2018-12-09;23:15;FORO UMBERTO I ;F;1;13,372877;38,117566
2018-12-10;07:10;VIA VIOLA EMANUELE ;C;;13,314415;38,148624
2018-12-10;08:30;VIALE DE GASPERI ALCIDE ;R;;13,333572;38,14969
2018-12-10;08:30;VIA SAURO NAZARIO ;F;1;13,332877;38,122067
2018-11-27;22:00;VIALE REGIONE SICILIANA N.O. ;C;;13,28913;38,185313
2018-12-10;10:30;VIA DELLA LIBERTA' ;F;1;13,348659;38,135286
2018-12-10;10:50;VIALE LEONARDO DA VINCI ;C;;13,326049;38,127772
2018-12-10;13:00;VIA SIRACUSA ;C;;13,352766;38,128106
2018-12-10;14:05;VIA RIZZO AMMIRAGLIO ;F;1;13,360699;38,143871
2018-12-09;22:00;VIA DELL'ORSA MAGGIORE ;C;;13,361244;38,093488
2018-12-10;16:15;VIA CRISPI FRANCESCO ;F;1;13,361301;38,128472
2018-12-10;20:05;VIA PADRE ROSARIO DA PARTANNA ;F;1;13,320281;38,170481
2018-12-07;11:00;CORSO CALATAFIMI ;F;1;13,335686;38,105167
2018-12-11;09:30;VIALE REGIONE SICILIANA S.E. ;F;1;13,332892;38,098518
2018-12-11;10:00;VIA SETTEMBRINI LUIGI ;C;;13,330731;38,124318
2018-12-11;11:00;VIA LULLI GIOVAN BATTISTA ;F;1;13,33925;38,129485
2018-12-10;20:15;VIA BADIA ;F;1;13,318357;38,136829
2018-12-11;17:45;VIA IMPERATORE FEDERICO ;F;1;13,350581;38,14642
2018-12-11;15:00;VIA CAMPOLO GIOVANNI ;F;1;13,335333;38,128695
2018-12-11;20:45;VIA BASILE ERNESTO ;F;1;13,347237;38,100417
2018-12-10;10:30;VIA CAMPOLO GIOVANNI ;F;1;13,333206;38,128236
2018-12-12;09:00;VIA BERNINI GIAN LORENZO ;F;1;13,327909;38,132651
2018-12-08;14:30;VIALE PRINCIPE DI SCALEA ;C;;13,330552;38,197305
2018-12-04;19:15;VIA PECORAINO FILIPPO ;C;;13,42134;38,087637
2018-12-12;13:00;VIA LUCANIA ;C;;13,335976;38,14307
2018-12-11;10:15;VIALE DEL FANTE ;C;;13,343851;38,146877
2018-12-12;15:00;VIA MESSINA MARINE ;C;;13,410931;38,098014
2018-12-12;14:30;VIA LINCOLN ;F;1;13,369435;38,112251
2018-12-12;18:20;VIALE STRASBURGO ;F;1;13,329145;38,154335
2018-12-12;20:15;VIA ALTOFONTE ;C;;13,337747;38,099076
2018-12-12;23:45;VIA BONANNO GIOVANNI ;F;1;13,346072;38,14187
2018-12-13;05:30;VIA MONTEPELLEGRINO ;R;1;13,358357;38,137266
2018-12-13;09:00;VIALE REGIONE SICILIANA ;F;1;13,330218;38,133396
