ID,Via,Coordinate,Fondo Stradale,Pavimentazione,Illuminazione,Data,Ora,Tipo,Meteo,Visibilita,N. Illesi,N. Feriti,N. Prognosi Riservata,N. Deceduti
3623862,VIA CORTONA,"(41.96876,12.50664)",Asciutto,Asfaltata,Sufficiente,02/01/2018,20:30,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,1,0,0,0
3623877,VIA VETURIA,"(,)",,,,03/01/2018,09:45,Veicolo in marcia contro veicolo in sosta,,,1,0,0,0
3623908,PIAZZA ADRIANA,"(41.90467,12.46731)",Viscido da liquidi oleosi,Asfaltata,Ore Diurne,03/01/2018,10:20,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,1,0,0,0
3623915,VIA CHIANA,"(41.92278,12.50314)",Asciutto,Asfaltata,Ore Diurne,02/01/2018,11:50,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,3,0,0,0
3623928,VIA COSTANZO CASANA,"(41.73929,12.27274)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,11:00,Investimento di pedone,Nuvoloso,Buona,2,0,0,0
3623941,VIA DEL FORO ITALICO,"(41.93991,12.48375)",Asciutto,Asfaltata,Ore Diurne,02/01/2018,12:30,Tamponamento,Sereno,Buona,1,1,0,0
3623968,VIALE FILARETE,"(41.88137,12.53853)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,11:20,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,1,0,0,0
3624381,VIA GIACINTO CARINI,"(41.88035,12.47359)",Bagnato (pioggia),Asfaltata,Ore Diurne,16/01/2018,07:00,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,3,0,0,0
3624422,VIA DEGLI SCALIGERI,"(41.86852,12.42114)",,,,02/01/2018,10:00,Veicolo in marcia contro veicolo in sosta,,,2,0,0,0
3624425,VIALE DEGLI EROI DI RODI,"(41.78345,12.43588)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:30,Investimento di pedone,Nuvoloso,Buona,2,1,0,0
3624439,PIAZZA S. GIOVANNI DI DIO,"(41.87448,12.44664)",Asciutto,Asfaltata,Ore Diurne,02/01/2018,15:20,Tamponamento Multiplo,Sereno,Buona,5,0,0,0
3624453,PIAZZALE DI VAL FIORITA,"(41.83948,12.46396)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:05,Veicolo in marcia contro veicolo fermo,Nuvoloso,Buona,3,0,0,0
3624465,LUNGOTEVERE DEGLI ARTIGIANI,"(41.87382,12.47023)",,,,02/01/2018,16:10,Veicolo in marcia contro ostacolo fisso,,,1,0,0,0
3624469,VIA LORENZO VIDASCHI,"(41.8738,12.44883)",Asciutto,Asfaltata,Sufficiente,02/01/2018,17:10,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3624475,LUNGOTEVERE DEI VALLATI,"(41.89197,12.47256)",Asciutto,Asfaltata,Sufficiente,02/01/2018,23:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,4,0,0,0
3624513,VIA APPIA NUOVA,"(41.86404,12.53115)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,15:10,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3624525,PIAZZA CAMERINO,"(41.88719,12.51886)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:35,Scontro laterale fra veicoli in marcia,Sereno,Buona,6,0,0,0
3624543,VIA MONTEROSI,"(41.9496,12.47343)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,03/01/2018,15:00,Veicolo in marcia contro veicolo in sosta,Nuvoloso,Buona,2,0,0,0
3624544,VIA VALCHETTA CARTONI,"(41.9869,12.49237)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:20,Scontro frontale fra veicoli in marcia,Nuvoloso,Buona,0,3,0,0
3624554,VIA CASSIA,"(42.014,12.37725)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,03/01/2018,15:45,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,2,1,0,0
3624889,VIA DI VERMICINO,"(41.82479,12.6449)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,11:45,Veicolo in marcia contro veicoli in arresto,Nuvoloso,Buona,2,0,0,0
3624896,VIA DI PASSO LOMBARDO,"(41.83119,12.63562)",Asciutto,Asfaltata,Insufficiente,03/01/2018,17:55,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Insufficiente,2,0,0,0
3624897,VIA DELLA STAZIONE DI CIAMPINO,"(41.81101,12.61402)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:15,Investimento di pedone,Sereno,Sufficiente,1,1,0,0
3624905,LUNGOTEVERE VITTORIO GASSMAN,"(41.87056,12.47173)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,11:15,Infortunio per caduta del veicolo,Nuvoloso,Buona,0,1,0,0
3624907,VIA CRISTOFORO COLOMBO,"(41.83287,12.47042)",Asciutto,Asfaltata,Sufficiente,04/01/2018,00:10,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3624908,VIA AUGUSTO DULCERI,"(41.88392,12.54045)",Asciutto,Asfaltata,Sufficiente,03/01/2018,21:40,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,1,1,0,0
3624909,VIALE GUGLIELMO MARCONI,"(41.86491,12.46871)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:20,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3624911,VIA CRISTOFORO COLOMBO,"(41.78584,12.41155)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,2,0,0
3624920,LUNGOTEVERE DEGLI INVENTORI,"(41.86101,12.46522)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:00,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3624922,VIALE GUGLIELMO MARCONI,"(41.84703,12.47578)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3624931,LUNGOTEVERE DEGLI INVENTORI,"(41.8611,12.46713)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,15:00,Fuoriuscita dalla sede stradale,Nuvoloso,Buona,1,0,0,0
3624934,VIA DEI PESCATORI,"(41.7579,12.35078)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,16:00,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3624936,VIALE MANZONI,"(41.89094,12.5074)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:00,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,1,1,0,0
3624937,VIALE GIUSEPPE SIRTORI,"(41.85556,12.44856)",Asciutto,Asfaltata,Sufficiente,03/01/2018,20:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,4,0,0,0
3624938,VIA DI TOR CARBONE,"(41.83229,12.53408)",Bagnato (umidit? in atto),Asfaltata,Sufficiente,03/01/2018,21:10,Tamponamento,Sereno,Sufficiente,1,3,0,0
3624939,VIA PRENESTINA,"(41.89376,12.59783)",Asciutto,Asfaltata,Sufficiente,03/01/2018,22:40,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3624941,VIALE GIUSTINIANO IMPERATORE,"(41.85592,12.48413)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:10,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,1,2,0,0
3624945,VIALE DI TOR DI QUINTO,"(41.93843,12.47866)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:20,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3624946,VIA DI DRAGONE,"(41.78343,12.33258)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,12:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3624950,VIA LUIGI ERCOLE MORSELLI,"(41.82535,12.41209)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:10,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,2,0,0,0
3624951,VIALE DEL TINTORETTO,"(41.83796,12.48403)",Asciutto,Asfaltata,Sufficiente,03/01/2018,20:15,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3624956,VIA TIBURTINA,"(41.9087,12.5454)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:40,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3624960,VIA DEL PORTO FLUVIALE,"(41.87242,12.4787)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:50,Scontro frontale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3624962,VIA CRISTOFORO COLOMBO,"(41.85011,12.48445)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,15:25,Scontro laterale fra veicoli in marcia,Nuvoloso,Sufficiente,3,0,0,0
3624963,VIA TIBURTINA,"(41.92602,12.57414)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:40,Scontro frontale/laterale SX fra veicoli in marcia,Nebbia,Buona,3,0,0,0
3624968,VIA S. GIUSEPPE DA COPERTINO,"(41.8171,12.48445)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,09:20,Tamponamento,Sereno,Buona,1,1,0,0
3624969,LUNGOTEVERE GIANICOLENSE,"(41.89784,12.46363)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:15,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,2,0,0
3624974,VIA POMEZIA,"(41.88047,12.51167)",Asciutto,Asfaltata,Sufficiente,03/01/2018,20:30,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3624977,VIA GRAN SASSO,"(41.93948,12.53745)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:15,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3624980,VIA VAL D'OSSOLA,"(41.93487,12.52953)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,15:40,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,2,0,0
3624987,VIA DI BOCCEA,"(41.9285,12.35349)",Asciutto,Asfaltata,Sufficiente,03/01/2018,21:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3624988,VIA MARSALA,"(41.90198,12.50314)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,18:00,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,5,0,0,0
3624993,VIA PRENESTINA,"(41.89362,12.60468)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,16:20,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,2,0,0,0
3624997,VIA ERNESTO BOEZI,"(41.73931,12.36891)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,15:15,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3625004,VIA TUSCOLANA,"(,)",,,,04/01/2018,05:00,Veicolo in marcia contro ostacolo accidentale,,,1,0,0,0
3625018,VIA AURELIA,"(41.88752,12.38873)",Asciutto,Asfaltata,Sufficiente,03/01/2018,22:55,Scontro laterale fra veicoli in marcia,Sereno,Buona,4,0,0,0
3625022,PIAZZA DELLE CINQUE GIORNATE,"(41.91418,12.46918)",Asciutto,Asfaltata,Sufficiente,03/01/2018,20:45,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,4,0,0,0
3625025,VIA SALARIA,"(41.98705,12.51783)",Asciutto,Asfaltata,Sufficiente,03/01/2018,06:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3625040,VIA CARLO CASINI,"(41.78232,12.33742)",Asciutto,Asfaltata,Sufficiente,03/01/2018,19:30,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3625052,VIA LUDOVISI,"(41.90711,12.48887)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,07:00,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3625072,VIA MARMORATA,"(41.90278,12.49637)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:20,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,4,0,0,0
3625085,VIALE DEI ROMANISTI,"(41.869,12.57578)",Asciutto,Asfaltata,Sufficiente,04/01/2018,00:24,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3625091,VIA PRENESTINA,"(,)",,,,03/01/2018,20:20,Scontro frontale/laterale DX fra veicoli in marcia,,,1,0,0,0
3625099,VIA CASILINA,"(,)",,,,03/01/2018,16:40,Veicolo in marcia contro ostacolo fisso,,,1,0,0,0
3625103,VIA PIETRO BELON,"(41.87058,12.59065)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,13:15,Investimento di pedone,Nuvoloso,Buona,1,2,0,0
3625114,VIALE FRANCESCO CALTAGIRONE,"(41.91024,12.65351)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,09:00,Scontro laterale fra veicoli in marcia,Sereno,Buona,4,0,0,0
3625122,VIA DI TOR BELLA MONACA,"(41.87848,12.62375)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,11:00,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,1,1,0,0
3625127,PIAZZA MANFREDO FANTI,"(41.89727,12.50292)",Asciutto,Asfaltata,Sufficiente,03/01/2018,18:50,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,2,1,0,0
3625191,VIALE DELLE MILIZIE,"(41.91204,12.46204)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,11:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,1,0,0
3625202,VIA DELLE VIGNE DI MORENA,"(41.81351,12.60134)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,10:00,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,5,0,0,0
3625205,PIAZZA DI S. GIOVANNI IN LATERANO,"(41.88687,12.50672)",Asciutto,Asfaltata,Sufficiente,04/01/2018,01:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,1,2,0,0
3625234,CIRCONVALLAZIONE NOMENTANA,"(41.91316,12.52824)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,14:15,Veicolo in marcia contro veicolo fermo,Sereno,Buona,1,0,0,0
3625246,VIALE IPPOCRATE,"(41.90901,12.52086)",Asciutto,Asfaltata,Sufficiente,03/01/2018,17:00,Tamponamento,Nuvoloso,Buona,4,1,0,0
3625285,CIRCONVALLAZIONE TIBURTINA,"(41.89931,12.5279)",Asciutto,Asfaltata,Insufficiente,03/01/2018,23:45,Tamponamento Multiplo,Nuvoloso,Insufficiente,6,0,0,0
3625308,VIA SEVERINO GRATTONI,"(41.89001,12.51256)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,07:55,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3625328,VIA DI S. NICOLA DE CESARINI,"(,)",Asciutto,In cubetti di porfido,Ore Diurne,04/01/2018,09:30,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3625466,LUNGOTEVERE DEI PIERLEONI,"(41.8906,12.47949)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,12:00,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3625478,VIA TUSCOLANA,"(41.85859,12.55932)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,12:55,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3625515,VIA APPIA NUOVA,"(41.8845,12.51057)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,13:18,Veicolo in marcia contro veicolo fermo,Sereno,Buona,3,0,0,0
3625552,VIALE CAMILLO SABATINI,"(41.8193,12.44146)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,4,0,0,0
3625558,VIA TUSCOLANA,"(41.83851,12.59198)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,14:30,Tamponamento Multiplo,Nuvoloso,Buona,6,0,0,0
3625592,LUNGOTEVERE DELLE NAVI,"(41.91664,12.47158)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,10:45,Tamponamento,Sereno,Buona,3,1,0,0
3625634,VIA PIO FOA',"(41.87976,12.44948)",Asciutto,Asfaltata,Sufficiente,03/01/2018,19:10,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3625645,VIA DEGLI SCIPIONI,"(41.90889,12.45946)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,13:55,Investimento di pedone,Sereno,Buona,1,1,0,0
3625655,VIA PORTUENSE,"(41.86227,12.45335)",Bagnato (umidit? in atto),Asfaltata,Sufficiente,04/01/2018,01:00,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3625667,LARGO EMANUELE RUSPOLI,"(41.85801,12.45543)",Bagnato (umidit? in atto),Asfaltata,Sufficiente,04/01/2018,01:05,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3625775,VIA DEL FORO ITALICO,"(41.93991,12.48375)",Asciutto,Asfaltata,Sufficiente,01/01/2018,03:15,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,5,0,0,0
3625778,VIA TEANO,"(41.89067,12.54417)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,15:15,Tamponamento Multiplo,Sereno,Buona,3,1,0,0
3625799,VIA MONTE SANTO,"(,)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,11:55,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,3,1,0,0
3625807,VIA NERVIANO,"(41.94643,12.38869)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,07:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,3,0,0,0
3625821,VIA DELLA CORAZZATA,"(41.73644,12.26379)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3625822,VIA DI ACILIA,"(41.78346,12.36478)",,,,04/01/2018,11:15,Tamponamento,,,4,0,0,0
3625824,VIA FANNY TACCHINARDI,"(41.92582,12.42064)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,09:30,Investimento di pedone,Sereno,Buona,1,1,0,0
3625830,VIA TRIONFALE,"(41.94086,12.42294)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,14:40,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3625835,VIA BERNARDINO ALIMENA,"(41.84855,12.5975)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,16:55,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3625836,VIA CARDINAL D'AVANZO,"(41.9244,12.41477)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,10:30,Veicolo in marcia contro veicolo fermo,Sereno,Buona,1,1,0,0
3625842,LUNGOTEVERE SALVO D'ACQUISTO,"(41.93504,12.46969)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,16:25,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3625845,VIA CARLO CASINI,"(41.78232,12.33742)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,11:45,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,3,0,0,0
3625921,VIA DI ACILIA,"(41.77531,12.37047)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,15:45,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626187,VIA CASTELFIDARDO,"(41.90544,12.50224)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,13:45,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3626192,VIA SILVIO D'AMICO,"(41.85097,12.47939)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,10:30,Scontro frontale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626197,VIA LEON PANCALDO,"(41.86084,12.50113)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626205,VIA DEI FELTRESCHI,"(41.88381,12.42409)",Asciutto,Asfaltata,Sufficiente,04/01/2018,22:10,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,4,0,0,0
3626208,PIAZZA DEL COLOSSEO,"(41.89063,12.49326)",Asciutto,Asfaltata,Sufficiente,05/01/2018,04:40,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,2,1,0,0
3626214,VIA GIULIO ARISTIDE SARTORIO,"(41.85223,12.50109)",Asciutto,Asfaltata,Sufficiente,04/01/2018,21:15,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,8,0,0,0
3626218,VIA AURELIA,"(41.88752,12.38873)",Asciutto,Asfaltata,Sufficiente,04/01/2018,17:50,Investimento di pedone,Sereno,Buona,2,0,1,0
3626224,VIA LOAZZOLO,"(41.92832,12.3745)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,14:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,4,0,0,0
3626230,CORSO DI FRANCIA,"(41.94182,12.47063)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,11:30,Tamponamento,Sereno,Buona,2,1,0,0
3626233,RACCORDO A 24,"(41.92564,12.64099)",Asciutto,Asfaltata,Inesistente,02/01/2018,18:20,Veicolo in marcia contro ostacolo accidentale,Sereno,Sufficiente,1,0,0,0
3626234,VIA APULIA,"(41.88122,12.50459)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,09:00,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3626236,VIA TIBURTINA,"(41.9326,12.58672)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,09:50,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,0,0,0
3626239,VIA TUSCOLANA,"(41.87941,12.52206)",Asciutto,Asfaltata,Sufficiente,04/01/2018,18:30,Investimento di pedone,Sereno,Sufficiente,1,0,1,0
3626240,VIA TORRE DI MEZZAVIA,"(41.83444,12.5954)",Asciutto,Con buche,Ore Diurne,04/01/2018,15:20,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,1,0,0,0
3626245,VIA TIBURTINA,"(41.9099,12.54785)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,12:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626250,VIA DI PIETRALATA,"(41.91398,12.55576)",Asciutto,Asfaltata,Sufficiente,04/01/2018,17:30,Investimento di pedone,Sereno,Sufficiente,1,1,0,0
3626251,VIA LUCREZIA ROMANA,"(41.83136,12.57906)",Asciutto,Asfaltata,Sufficiente,04/01/2018,20:50,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,1,2,0,0
3626256,VIALE CORTINA D'AMPEZZO,"(41.94597,12.43864)",Asciutto,Asfaltata,Ore Diurne,05/01/2018,07:20,Tamponamento,Sereno,Buona,2,0,0,0
3626257,GALLERIA GIOVANNI XXIII,"(41.94052,12.44128)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,17:20,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3626261,PIAZZA DEL GAZOMETRO,"(41.87011,12.47962)",Asciutto,Asfaltata,Sufficiente,05/01/2018,05:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,4,0,0,0
3626267,VIA GIACINTO CARINI,"(41.88334,12.46067)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,09:45,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626269,VIA APPIA NUOVA,"(,)",,,,04/01/2018,18:00,Veicolo in marcia contro veicolo in sosta,,,2,0,0,0
3626276,VIA DI TOR PIGNATTARA,"(41.87922,12.542)",Asciutto,Asfaltata,Sufficiente,04/01/2018,20:50,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3626277,VIA PORTUENSE,"(41.82718,12.35585)",,,,04/01/2018,09:00,Scontro frontale/laterale DX fra veicoli in marcia,,,2,0,0,0
3626283,CIRCONVALLAZIONE TIBURTINA,"(41.89931,12.5279)",Asciutto,Asfaltata,Sufficiente,04/01/2018,18:45,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3626288,VIA DI TOR S. GIOVANNI,"(41.9747,12.55256)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,16:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,2,0,0
3626301,GALLERIA GIOVANNI XXIII,"(41.94052,12.44128)",Asciutto,Asfaltata,Sufficiente,04/01/2018,17:20,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3626305,VIA SALARIA,"(41.98705,12.51783)",Asciutto,Asfaltata,Insufficiente,04/01/2018,17:30,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,4,0,0,0
3626362,VIA ANTON DOMENICO GABBIANI,"(41.87115,12.62848)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,09:30,Veicolo in marcia contro veicolo fermo,Sereno,Buona,2,0,0,0
3626371,VIA DEL FOSSO DI S. MAURA,"(41.86016,12.58555)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,10:55,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3626373,VIA DINO PENAZZATO,"(41.89832,12.56579)",Asciutto,Asfaltata,Ore Diurne,05/01/2018,08:10,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626384,VIA PRENESTINA,"(41.89346,12.61059)",,,,04/01/2018,11:00,Tamponamento,,,1,1,0,0
3626387,VIA CALTAGIRONE,"(41.90911,12.65498)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,14:30,Veicolo in marcia contro veicoli in sosta,Sereno,Buona,2,0,0,0
3626390,VIA GIOVANNI SILVESTRI,"(41.84834,12.61582)",Asciutto,Sterrata,Ore Diurne,04/01/2018,16:30,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3626394,VIA MISILMERI,"(41.8614,12.67271)",Bagnato (pioggia),Asfaltata,Sufficiente,04/01/2018,19:30,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Sufficiente,0,1,0,0
3626440,VIALE DUILIO CAMBELLOTTI,"(41.86736,12.62963)",Asciutto,Asfaltata,Sufficiente,04/01/2018,20:00,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,0,1,0,0
3626449,VIA FLAMINIA,"(41.99527,12.49602)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,05/01/2018,09:30,Veicolo in marcia contro veicolo fermo,Sereno,Buona,3,0,0,0
3626498,VIA DI TOR TRE TESTE,"(41.87355,12.58648)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,06:40,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,2,0,0,0
3626573,VIALE DEL MURO TORTO,"(41.9108,12.48164)",Asciutto,Asfaltata,Sufficiente,04/01/2018,19:40,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,1,0,0
3626590,VIA DI MACCHIA SAPONARA,"(41.76749,12.35762)",Asciutto,Asfaltata,Ore Diurne,05/01/2018,11:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3626611,LUNGOMARE LUTAZIO CATULO,"(41.71663,12.31014)",Asciutto,Asfaltata,Ore Diurne,04/01/2018,11:30,Tamponamento,Sereno,Buona,2,0,0,0
