ID,TipoPersona,Sesso,TipoLesione
3763760,Passeggero,M,Illeso
3763760,Passeggero,F,Illeso
3763760,Passeggero,F,Illeso
3763760,Passeggero,F,Illeso
3763760,Conducente,F,Illeso
3763800,Conducente,F,Illeso
3763800,Conducente,M,Illeso
3763888,Conducente,F,Illeso
3763888,Conducente,M,Illeso
3763893,Conducente,M,Rimandato
3763893,Conducente,M,Illeso
3763893,Passeggero,F,Illeso
3763893,Conducente,M,Illeso
3763896,Conducente,F,Illeso
3763896,Passeggero,F,Illeso
3763955,Pedone,F,Rimandato
3763955,Conducente,F,Illeso
3763955,Passeggero,M,Illeso
3763967,Conducente,M,Illeso
3763967,Conducente,M,Rimandato
3764025,Conducente,F,Illeso
3764025,Conducente,F,Illeso
3764038,Conducente,F,Illeso
3764038,Conducente,F,Rimandato
3764040,Conducente,M,Illeso
3764040,Conducente,F,Rifiuta cure immediate
3764043,Conducente,M,Illeso
3764043,Conducente,M,Illeso
3764055,Conducente,M,Illeso
3764059,Conducente,M,Illeso
3764059,Passeggero,M,Illeso
3764059,Passeggero,F,Illeso
3764059,Conducente,M,Illeso
3764070,Conducente,M,Illeso
3764077,Conducente,F,Illeso
3764077,Conducente,M,Illeso
3764077,Passeggero,M,Illeso
3764087,Conducente,F,Illeso
3764092,Conducente,F,Illeso
3764092,Conducente,M,Illeso
3764093,Conducente,M,Illeso
3764098,Conducente,F,Illeso
3764098,Conducente,M,Illeso
3764098,Conducente,M,Illeso
3764112,Conducente,M,Illeso
3764114,Conducente,M,Illeso
3764114,Conducente,F,Rimandato
3764114,Conducente,F,Illeso
3764141,Conducente,M,Illeso
3764141,Passeggero,M,Illeso
3764141,Conducente,M,Rimandato
3764493,Conducente,M,Ricoverato
3764498,Conducente,M,Illeso
3764499,Conducente,M,Illeso
3764499,Conducente,F,Illeso
3764502,Conducente,M,Ricoverato
3764502,Conducente,M,Illeso
3764503,Conducente,M,Illeso
3764503,Conducente,F,Illeso
3764508,Conducente,F,Illeso
3764509,Conducente,M,Illeso
3764509,Conducente,M,Illeso
3764509,Passeggero,M,Illeso
3764509,Conducente,F,Illeso
3764509,Passeggero,M,Illeso
3764509,Conducente,M,Illeso
3764513,Conducente,F,Illeso
3764523,Conducente,M,Illeso
3764523,Conducente,M,Illeso
3764523,Passeggero,F,Rimandato
3764532,Conducente,F,Illeso
3764532,Conducente,M,Rimandato
3764537,Conducente,M,Illeso
3764537,Passeggero,M,Illeso
3764542,Pedone,M,Rimandato
3764542,Conducente,M,Illeso
3764554,Conducente,F,Rimandato
3764554,Conducente,M,Illeso
3764558,Conducente,M,Illeso
3764558,Passeggero,M,Illeso
3764558,Conducente,M,Illeso
3764567,Conducente,M,Illeso
3764567,Passeggero,F,Illeso
3764567,Conducente,M,Rimandato
3764576,Conducente,M,Illeso
3764576,Conducente,M,Illeso
3764579,Conducente,M,Illeso
3764579,Passeggero,F,Illeso
3764579,Passeggero,F,Illeso
3764579,Passeggero,F,Illeso
3764579,Conducente,M,Illeso
3764579,Passeggero,M,Illeso
3764579,Passeggero,F,Illeso
3764579,Passeggero,M,Illeso
3764589,Conducente,M,Illeso
3764589,Conducente,M,Illeso
3764589,Passeggero,F,Illeso
3764591,Conducente,M,Illeso
3764591,Conducente,F,Illeso
3764591,Conducente,F,Rifiuta cure immediate
3764591,Conducente,M,Illeso
3764591,Passeggero,F,Illeso
3764602,Conducente,M,Illeso
3764602,Conducente,M,Illeso
3764608,Conducente,F,Illeso
3764608,Conducente,F,Illeso
3764608,Conducente,F,Illeso
3764608,Passeggero,F,Illeso
3764618,Conducente,F,Illeso
3764618,Passeggero,F,Illeso
3764627,Conducente,M,Illeso
3764627,Conducente,M,Illeso
3764634,Conducente,M,Rimandato
3764634,Conducente,F,Illeso
3764634,Passeggero,F,Illeso
3764634,Passeggero,F,Illeso
3764634,Passeggero,M,Illeso
3764634,Passeggero,F,Illeso
3764638,Conducente,F,Illeso
3764638,Conducente,M,Rimandato
3764638,Conducente,F,Illeso
3764648,Conducente,F,Illeso
3764652,Conducente,M,Rimandato
3764652,Passeggero,F,Illeso
3764652,Conducente,M,Illeso
3764656,Conducente,M,Illeso
3764656,Conducente,M,Illeso
3764659,Conducente,M,Illeso
3764662,Conducente,M,Illeso
3764662,Conducente,M,Illeso
3764662,Passeggero,F,Illeso
3764677,Conducente,M,Illeso
3764677,Conducente,M,Rifiuta cure immediate
3764677,Conducente,F,Illeso
3764677,Conducente,M,Illeso
3764678,Conducente,F,Illeso
3764678,Passeggero,F,Illeso
3764678,Conducente,M,Illeso
3764678,Passeggero,M,Illeso
3764690,Conducente,M,Illeso
3764732,Conducente,M,Illeso
3764732,Conducente,M,Illeso
3764738,Conducente,M,Illeso
3764738,Conducente,F,Illeso
3764754,Conducente,M,Illeso
3764761,Conducente,M,Illeso
3764761,Conducente,M,Illeso
3764767,Conducente,M,Illeso
3764775,Conducente,F,Rimandato
3764775,Conducente,M,Illeso
3764775,Passeggero,M,Illeso
3764809,Conducente,M,Rimandato
3764809,Conducente,F,Illeso
3764829,Conducente,M,Rifiuta cure immediate
3764829,Conducente,M,Rimandato
3764859,Conducente,M,Illeso
3764859,Conducente,F,Illeso
3764868,Conducente,M,Illeso
3764868,Conducente,M,Illeso
3764892,Conducente,M,Illeso
3764892,Conducente,F,Illeso
3764921,Conducente,F,Rifiuta cure immediate
3764921,Conducente,M,Illeso
3764927,Conducente,M,Illeso
3764927,Conducente,M,Illeso
3764927,Passeggero,M,Illeso
3764931,Conducente,M,Rifiuta cure immediate
3764931,Conducente,F,Illeso
3764959,Conducente,M,Illeso
3764959,Passeggero,F,Illeso
3764959,Passeggero,M,Illeso
3764959,Conducente,M,Illeso
3764959,Passeggero,M,Illeso
3765004,Conducente,F,Illeso
3765032,Conducente,M,Illeso
