ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
3810560,Roma,VIA RAFFAELE DE CESARE,Asciutto,Asfaltata,Ore Diurne,"(12.52106,41.87225)"
3810567,Roma,VIA DI CASAL DEI PAZZI,Asciutto,Asfaltata,Ore Diurne,"(12.57102,41.92512)"
3810567,Roma,VIA DI CASAL DEI PAZZI,Asciutto,Asfaltata,Ore Diurne,"(12.57102,41.92512)"
3810567,Roma,VIA DI CASAL DEI PAZZI,Asciutto,Asfaltata,Ore Diurne,"(12.57102,41.92512)"
3810575,Roma,VIA BRACCIANO,Asciutto,Asfaltata,Ore Diurne,"(12.42822,41.97406)"
3810584,Roma,VIA STANISLAO CANNIZZARO,Asciutto,Asfaltata,Sufficiente,"(12.5721,41.92976)"
3810589,Roma,VIA GIROLAMO BENZONI,Asciutto,Asfaltata,Ore Diurne,"(12.48442,41.86834)"
3810589,Roma,VIA GIROLAMO BENZONI,Asciutto,Asfaltata,Ore Diurne,"(12.48442,41.86834)"
3810590,Roma,VIA RICCARDO BACCHELLI,Asciutto,Asfaltata,Sufficiente,"(12.54875,41.95491)"
3810590,Roma,VIA RICCARDO BACCHELLI,Asciutto,Asfaltata,Sufficiente,"(12.54875,41.95491)"
3810594,Roma,PIAZZA DEI RE DI ROMA,,,,"(,)"
3810594,Roma,PIAZZA DEI RE DI ROMA,,,,"(,)"
3810609,Roma,VIA DELLA MENDOLA,Asciutto,Asfaltata,Ore Diurne,"(12.44458,41.94767)"
3810609,Roma,VIA DELLA MENDOLA,Asciutto,Asfaltata,Ore Diurne,"(12.44458,41.94767)"
3810621,Roma,VIA CONCA D'ORO,Asciutto,Asfaltata,Ore Diurne,"(12.52769,41.93857)"
3810621,Roma,VIA CONCA D'ORO,Asciutto,Asfaltata,Ore Diurne,"(12.52769,41.93857)"
3810621,Roma,VIA CONCA D'ORO,Asciutto,Asfaltata,Ore Diurne,"(12.52769,41.93857)"
3810621,Roma,VIA CONCA D'ORO,Asciutto,Asfaltata,Ore Diurne,"(12.52769,41.93857)"
3810624,Roma,VIALE DELLE MURA LATINE,Asciutto,Asfaltata,Ore Diurne,"(12.50302,41.8752)"
3810624,Roma,VIALE DELLE MURA LATINE,Asciutto,Asfaltata,Ore Diurne,"(12.50302,41.8752)"
3810637,Roma,VIA TOMMASO DE VIO,Asciutto,Asfaltata,Ore Diurne,"(12.41594,41.92102)"
3810637,Roma,VIA TOMMASO DE VIO,Asciutto,Asfaltata,Ore Diurne,"(12.41594,41.92102)"
3810637,Roma,VIA TOMMASO DE VIO,Asciutto,Asfaltata,Ore Diurne,"(12.41594,41.92102)"
3810639,Roma,VIA INVERIGO,Asciutto,Asfaltata,Sufficiente,"(12.48174,42.00361)"
3810650,Roma,PIAZZA OTTAVIANO VIMERCATI,Asciutto,Asfaltata,Ore Diurne,"(12.52423,41.95842)"
3810651,Roma,VIA CASSIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41323,41.98292)"
3810651,Roma,VIA CASSIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41323,41.98292)"
3810651,Roma,VIA CASSIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41323,41.98292)"
3810651,Roma,VIA CASSIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41323,41.98292)"
3810660,Roma,VIALE ESPERIA SPERANI,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.39671,41.9617)"
3810660,Roma,VIALE ESPERIA SPERANI,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.39671,41.9617)"
3810660,Roma,VIALE ESPERIA SPERANI,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.39671,41.9617)"
3810660,Roma,VIALE ESPERIA SPERANI,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.39671,41.9617)"
3810668,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.66611,41.92234)"
3810668,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.66611,41.92234)"
3810668,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.66611,41.92234)"
3810672,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.51715,41.87955)"
3810672,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.51715,41.87955)"
3810672,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.51715,41.87955)"
3810678,Roma,VIA DI TORREVECCHIA,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.41819,41.93004)"
3810684,Roma,VIA DELLE VIGNE NUOVE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.53521,41.95817)"
3810684,Roma,VIA DELLE VIGNE NUOVE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.53521,41.95817)"
3810688,Roma,VIA CASSIA NUOVA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46491,41.95356)"
3810688,Roma,VIA CASSIA NUOVA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46491,41.95356)"
3810688,Roma,VIA CASSIA NUOVA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46491,41.95356)"
3810688,Roma,VIA CASSIA NUOVA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46491,41.95356)"
3810700,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Sufficiente,"(12.4659,41.8715)"
3810701,Roma,VIA DEL PODERE FIUME,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.40329,41.92567)"
3810701,Roma,VIA DEL PODERE FIUME,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.40329,41.92567)"
3810711,Roma,VIA CIPRO,Asciutto,Asfaltata,Ore Diurne,"(12.4459,41.90633)"
3810711,Roma,VIA CIPRO,Asciutto,Asfaltata,Ore Diurne,"(12.4459,41.90633)"
3810715,Roma,VIA CARLO LUDOVICO BRAGAGLIA,Asciutto,Asfaltata,Sufficiente,"(12.53633,41.96767)"
3810715,Roma,VIA CARLO LUDOVICO BRAGAGLIA,Asciutto,Asfaltata,Sufficiente,"(12.53633,41.96767)"
3810715,Roma,VIA CARLO LUDOVICO BRAGAGLIA,Asciutto,Asfaltata,Sufficiente,"(12.53633,41.96767)"
3810720,Roma,VIA MONTE CIRCEO,Asciutto,Asfaltata,Ore Diurne,"(12.53922,41.94302)"
3810720,Roma,VIA MONTE CIRCEO,Asciutto,Asfaltata,Ore Diurne,"(12.53922,41.94302)"
3810721,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Sufficiente,"(12.47062,41.94223)"
3810721,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Sufficiente,"(12.47062,41.94223)"
3810721,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Sufficiente,"(12.47062,41.94223)"
3810721,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Sufficiente,"(12.47062,41.94223)"
3810743,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12.41855,41.94431)"
3810743,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12.41855,41.94431)"
3810746,Roma,VIA TAGLIAMENTO,Asciutto,Asfaltata,Sufficiente,"(12.50249,41.91971)"
3810746,Roma,VIA TAGLIAMENTO,Asciutto,Asfaltata,Sufficiente,"(12.50249,41.91971)"
3810746,Roma,VIA TAGLIAMENTO,Asciutto,Asfaltata,Sufficiente,"(12.50249,41.91971)"
3810759,Roma,VIA ANDREA BARBAZZA,Asciutto,Asfaltata,Ore Diurne,"(12.41116,41.91959)"
3810759,Roma,VIA ANDREA BARBAZZA,Asciutto,Asfaltata,Ore Diurne,"(12.41116,41.91959)"
3810760,Roma,VIA DI CAMPO ROMANO,Asciutto,Asfaltata,Ore Diurne,"(12.60995,41.82868)"
3810760,Roma,VIA DI CAMPO ROMANO,Asciutto,Asfaltata,Ore Diurne,"(12.60995,41.82868)"
3810770,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12.57332,41.88081)"
3810770,Roma,VIALE PALMIRO TOGLIATTI,Asciutto,Asfaltata,Ore Diurne,"(12.57332,41.88081)"
3810771,Roma,VIA APPIA NUOVA,,,,"(,)"
3810771,Roma,VIA APPIA NUOVA,,,,"(,)"
3810771,Roma,VIA APPIA NUOVA,,,,"(,)"
3810771,Roma,VIA APPIA NUOVA,,,,"(,)"
3810791,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.57205,41.81384)"
3810791,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.57205,41.81384)"
3810791,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.57205,41.81384)"
3810791,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.57205,41.81384)"
3810791,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.57205,41.81384)"
3810800,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.41118,41.80896)"
3810800,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.41118,41.80896)"
3810800,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.41118,41.80896)"
3810800,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.41118,41.80896)"
3810800,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.41118,41.80896)"
3810800,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente,"(12.41118,41.80896)"
3810821,Roma,VIALE TIZIANO,Asciutto,Asfaltata,Insufficiente,"(12.46844,41.93207)"
3810832,Roma,VIALE PARIOLI,Asciutto,Asfaltata,Sufficiente,"(12.49157,41.92287)"
3810832,Roma,VIALE PARIOLI,Asciutto,Asfaltata,Sufficiente,"(12.49157,41.92287)"
3810832,Roma,VIALE PARIOLI,Asciutto,Asfaltata,Sufficiente,"(12.49157,41.92287)"
3810832,Roma,VIALE PARIOLI,Asciutto,Asfaltata,Sufficiente,"(12.49157,41.92287)"
3810833,Roma,VIA NEMORENSE,Asciutto,Asfaltata,Sufficiente,"(12.51067,41.92712)"
3810837,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne,"(12.45899,41.91923)"
3810837,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne,"(12.45899,41.91923)"
3810861,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Sufficiente,"(12.56847,41.85291)"
3810861,Roma,PIAZZA DI CINECITTA',Asciutto,Asfaltata,Sufficiente,"(12.56847,41.85291)"
3810873,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne,"(12.44598,41.92871)"
3810873,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne,"(12.44598,41.92871)"
3810873,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne,"(12.44598,41.92871)"
3810873,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne,"(12.44598,41.92871)"
3810884,Roma,VIA GINO SEVERINI,Asciutto,Asfaltata,Sufficiente,"(12.58064,41.89727)"
3810884,Roma,VIA GINO SEVERINI,Asciutto,Asfaltata,Sufficiente,"(12.58064,41.89727)"
3810884,Roma,VIA GINO SEVERINI,Asciutto,Asfaltata,Sufficiente,"(12.58064,41.89727)"
3810895,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Sufficiente,"(12.53369,41.87175)"
3810895,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Sufficiente,"(12.53369,41.87175)"
3810896,Roma,VIA AURELIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.43725,41.89792)"
3810897,Roma,VIALE VATICANO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.4456,41.90201)"
3810897,Roma,VIALE VATICANO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.4456,41.90201)"
3810912,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.56469,41.89936)"
3810912,Roma,VIA COLLATINA,Asciutto,Asfaltata,Ore Diurne,"(12.56469,41.89936)"
3810920,Roma,VIALE ALDO BALLARIN,Asciutto,Asfaltata,Ore Diurne,"(12.49838,41.83534)"
3810920,Roma,VIALE ALDO BALLARIN,Asciutto,Asfaltata,Ore Diurne,"(12.49838,41.83534)"
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne,"(12.40668,41.89196)"
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne,"(12.40668,41.89196)"
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne,"(12.40668,41.89196)"
3810923,Roma,VIA GREGORIO XI,Asciutto,Asfaltata,Ore Diurne,"(12.40668,41.89196)"
3810939,Roma,VIA SOVERATO,Asciutto,Con buche,Ore Diurne,"(12.55864,41.83862)"
3810949,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12.6031,41.89313)"
3810949,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne,"(12.6031,41.89313)"
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45633,41.81562)"
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45633,41.81562)"
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45633,41.81562)"
3810966,Roma,VIA CRISTOFORO COLOMBO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.45633,41.81562)"
3810987,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne,"(12.45214,41.79383)"
3810987,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne,"(12.45214,41.79383)"
3810987,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne,"(12.45214,41.79383)"
3811014,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne,"(12.45214,41.79383)"
3811014,Roma,VIA PONTINA,Asciutto,Asfaltata,Ore Diurne,"(12.45214,41.79383)"
3811023,Roma,CIRCONVALLAZIONE SALARIA,Asciutto,Asfaltata,Sufficiente,"(12.52092,41.93437)"
3811059,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente,"(12.50887,41.91437)"
3811059,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente,"(12.50887,41.91437)"
3811059,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente,"(12.50887,41.91437)"
3811060,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Ore Diurne,"(12.42672,41.87879)"
3811060,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Ore Diurne,"(12.42672,41.87879)"
3811065,Roma,VIA DI S. COSTANZA,Asciutto,Asfaltata,Sufficiente,"(12.51509,41.92227)"
3811065,Roma,VIA DI S. COSTANZA,Asciutto,Asfaltata,Sufficiente,"(12.51509,41.92227)"
3811069,Roma,VIA AURELIA ANTICA,Asciutto,Asfaltata,Ore Diurne,"(12.42609,41.8902)"
3811069,Roma,VIA AURELIA ANTICA,Asciutto,Asfaltata,Ore Diurne,"(12.42609,41.8902)"
3811069,Roma,VIA AURELIA ANTICA,Asciutto,Asfaltata,Ore Diurne,"(12.42609,41.8902)"
3811085,Roma,VIALE ISACCO NEWTON,Asciutto,Asfaltata,Ore Diurne,"(12.44079,41.85703)"
3811085,Roma,VIALE ISACCO NEWTON,Asciutto,Asfaltata,Ore Diurne,"(12.44079,41.85703)"
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne,"(12.46065,41.88284)"
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne,"(12.46065,41.88284)"
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne,"(12.46065,41.88284)"
3811133,Roma,VIA GIACINTO CARINI,Asciutto,Asfaltata,Ore Diurne,"(12.46065,41.88284)"
3811141,Roma,VIA DI VAL TELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.44883,41.86611)"
3811141,Roma,VIA DI VAL TELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.44883,41.86611)"
3811141,Roma,VIA DI VAL TELLINA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.44883,41.86611)"
3811143,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Sufficiente,"(12.41962,41.83172)"
3811143,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Sufficiente,"(12.41962,41.83172)"
3811143,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Sufficiente,"(12.41962,41.83172)"
3811181,Roma,VIA BARI,Asciutto,Asfaltata,Ore Diurne,"(12.514,41.91062)"
3811181,Roma,VIA BARI,Asciutto,Asfaltata,Ore Diurne,"(12.514,41.91062)"
3811221,Roma,LUNGOTEVERE IN SASSIA,Asciutto,Asfaltata,Ore Diurne,"(12.46309,41.90094)"
3811221,Roma,LUNGOTEVERE IN SASSIA,Asciutto,Asfaltata,Ore Diurne,"(12.46309,41.90094)"
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3811250,Roma,VIA AURELIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42042,41.89862)"
3811255,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente,"(12.42164,41.89721)"
3811255,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente,"(12.42164,41.89721)"
3811255,Roma,VIA AURELIA,Asciutto,Asfaltata,Sufficiente,"(12.42164,41.89721)"
3811260,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Ore Diurne,"(12.42441,41.92313)"
3811260,Roma,VIA DELLA PINETA SACCHETTI,Asciutto,Asfaltata,Ore Diurne,"(12.42441,41.92313)"
3811269,Roma,PIAZZALE GREGORIO VII,Asciutto,Asfaltata,Ore Diurne,"(12.45143,41.89889)"
3811269,Roma,PIAZZALE GREGORIO VII,Asciutto,Asfaltata,Ore Diurne,"(12.45143,41.89889)"
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne,"(12.52925,41.91029)"
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne,"(12.52925,41.91029)"
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne,"(12.52925,41.91029)"
3811284,Roma,VIA GUIDO MAZZONI,Asciutto,Asfaltata,Ore Diurne,"(12.52925,41.91029)"
3811289,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12.41962,41.90369)"
3811289,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12.41962,41.90369)"
3811289,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne,"(12.41962,41.90369)"
3811306,Roma,Tangenziale Est direzione S. Giovanni,Asciutto,Asfaltata,Ore Diurne,"(12.52032,41.89698)"
3811306,Roma,Tangenziale Est direzione S. Giovanni,Asciutto,Asfaltata,Ore Diurne,"(12.52032,41.89698)"
3811309,Roma,VIA AURELIA ANTICA,,,,"(12.46785,41.88213)"
3811327,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Ore Diurne,"(12.45208,41.86988)"
3811339,Roma,CIRCONVALLAZIONE SALARIA,Asciutto,Asfaltata,Sufficiente,"(12.52069,41.93479)"
3811343,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Sufficiente,"(12.44858,41.87345)"
3811343,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Sufficiente,"(12.44858,41.87345)"
3811356,Roma,VIA DEI RETI,Asciutto,Asfaltata,Ore Diurne,"(12.51929,41.89751)"
3811356,Roma,VIA DEI RETI,Asciutto,Asfaltata,Ore Diurne,"(12.51929,41.89751)"
3811377,Roma,VIA LIVORNO,,,,"(,)"
3811377,Roma,VIA LIVORNO,,,,"(,)"
3811377,Roma,VIA LIVORNO,,,,"(,)"
3811377,Roma,VIA LIVORNO,,,,"(,)"
3811410,Roma,VIA VITALIANO ROTELLINI,Asciutto,Asfaltata,Ore Diurne,"(12.43771,41.77529)"
3811410,Roma,VIA VITALIANO ROTELLINI,Asciutto,Asfaltata,Ore Diurne,"(12.43771,41.77529)"
3811433,Roma,VIA DEGLI SCIPIONI,Asciutto,In cubetti di porfido,Ore Diurne,"(12.45631,41.90823)"
3811433,Roma,VIA DEGLI SCIPIONI,Asciutto,In cubetti di porfido,Ore Diurne,"(12.45631,41.90823)"
3811433,Roma,VIA DEGLI SCIPIONI,Asciutto,In cubetti di porfido,Ore Diurne,"(12.45631,41.90823)"
3811437,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.48584,41.81054)"
3811437,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.48584,41.81054)"
3811437,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.48584,41.81054)"
3811583,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Ore Diurne,"(12.46535,41.92143)"
3811583,Roma,LUNGOTEVERE DELLA VITTORIA,Asciutto,Asfaltata,Ore Diurne,"(12.46535,41.92143)"
3811591,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Asfaltata,Sufficiente,"(12.51148,41.80801)"
3811591,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Asfaltata,Sufficiente,"(12.51148,41.80801)"
3811591,Roma,VIA DELLA CECCHIGNOLA,Asciutto,Asfaltata,Sufficiente,"(12.51148,41.80801)"
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45485,41.84168)"
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45485,41.84168)"
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45485,41.84168)"
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45485,41.84168)"
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45485,41.84168)"
3811596,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45485,41.84168)"
3811610,Roma,VIA AGOSTINO RICHELMY,Asciutto,Asfaltata,Ore Diurne,"(12.44253,41.89851)"
3811610,Roma,VIA AGOSTINO RICHELMY,Asciutto,Asfaltata,Ore Diurne,"(12.44253,41.89851)"
3811610,Roma,VIA AGOSTINO RICHELMY,Asciutto,Asfaltata,Ore Diurne,"(12.44253,41.89851)"
3811635,Roma,PIAZZALE DEGLI ARCHIVI,Asciutto,Asfaltata,Ore Diurne,"(12.475,41.82915)"
3811643,Roma,GALLERIA PRINCIPE AMEDEO SAVOIA AOSTA,Asciutto,Asfaltata,Ore Diurne,"(12.45919,41.89984)"
3811643,Roma,GALLERIA PRINCIPE AMEDEO SAVOIA AOSTA,Asciutto,Asfaltata,Ore Diurne,"(12.45919,41.89984)"
3811646,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Asfaltata,Ore Diurne,"(12.44186,41.77826)"
3811646,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Asfaltata,Ore Diurne,"(12.44186,41.77826)"
3811646,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Asfaltata,Ore Diurne,"(12.44186,41.77826)"
3811677,Roma,VIA FABRIZIO LUSCINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.55602,41.85579)"
3811677,Roma,VIA FABRIZIO LUSCINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.55602,41.85579)"
3811677,Roma,VIA FABRIZIO LUSCINO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.55602,41.85579)"
3811684,Roma,VIALE DELL'OCEANO PACIFICO,Asciutto,Asfaltata,Ore Diurne,"(12.46191,41.81889)"
3811684,Roma,VIALE DELL'OCEANO PACIFICO,Asciutto,Asfaltata,Ore Diurne,"(12.46191,41.81889)"
3811684,Roma,VIALE DELL'OCEANO PACIFICO,Asciutto,Asfaltata,Ore Diurne,"(12.46191,41.81889)"
3811701,Roma,VIA EZIO SCIAMANNA,Asciutto,Asfaltata,Ore Diurne,"(12.41485,41.93191)"
3811701,Roma,VIA EZIO SCIAMANNA,Asciutto,Asfaltata,Ore Diurne,"(12.41485,41.93191)"
3811701,Roma,VIA EZIO SCIAMANNA,Asciutto,Asfaltata,Ore Diurne,"(12.41485,41.93191)"
3811707,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12.47321,41.9071)"
3811707,Roma,LUNGOTEVERE DEI MELLINI,Asciutto,Asfaltata,Ore Diurne,"(12.47321,41.9071)"
3811715,Roma,VIA FLAMINIA NUOVA,Asciutto,Asfaltata,Sufficiente,"(12.47917,41.96087)"
3811726,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.5419,41.78037)"
3811734,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Ore Diurne,"(12.44151,41.91859)"
3811734,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Ore Diurne,"(12.44151,41.91859)"
3811734,Roma,VIA DELLA BALDUINA,Asciutto,Asfaltata,Ore Diurne,"(12.44151,41.91859)"
3811740,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.48527,41.81015)"
3811740,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.48527,41.81015)"
3811746,Roma,VIA PROPERZIO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46123,41.90673)"
3811746,Roma,VIA PROPERZIO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46123,41.90673)"
3811746,Roma,VIA PROPERZIO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46123,41.90673)"
3811797,Roma,VIALE FURIO CAMILLO,Asciutto,Asfaltata,Ore Diurne,"(12.50687,41.87961)"
3811797,Roma,VIALE FURIO CAMILLO,Asciutto,Asfaltata,Ore Diurne,"(12.50687,41.87961)"
3811797,Roma,VIALE FURIO CAMILLO,Asciutto,Asfaltata,Ore Diurne,"(12.50687,41.87961)"
3811807,Roma,VIA FRANCESCO SAVERIO SPROVIERI,Bagnato (umidit? in atto),In cubetti di porfido,Ore Diurne,"(12.45978,41.88259)"
3811820,Roma,VIA ALESSANDRO SANTINI,Asciutto,Asfaltata,Ore Diurne,"(12.35811,41.87748)"
3811830,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne,"(12.38241,41.86955)"
3811830,Roma,VIA DI BRAVA,Asciutto,Asfaltata,Ore Diurne,"(12.38241,41.86955)"
3811890,Roma,VIA PIETRO DE COUBERTIN,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.47328,41.92957)"
